year,name,artists,acousticness,danceability,energy,liveness,speechiness,weight
2015,"Whoa, I'm Woeful",['$uicideBoy$'],0.00843,0.621,0.578,0.351,0.162,0
2015,The Way You'd Love Her,['Mac DeMarco'],0.589,0.641,0.501,0.335,0.0226,0
2015,Clearest Blue,['CHVRCHES'],0.0155,0.649,0.802,0.0652,0.0328,0
2015,Eres,"['José Maria Napoleón', 'María José']",0.0811,0.576,0.63,0.122,0.0792,0
2015,Mi Universo,['Jesús Adrián Romero'],0.0717,0.646,0.647,0.216,0.0255,0
2015,Honeymoon,['Lana Del Rey'],0.953,0.169,0.269,0.111,0.036,0
2015,Cool,"['Alesso', 'Roy English']",0.0365,0.537,0.848,0.423,0.0313,0
2015,Te Vas,"['Aaron Y Su Grupo Ilusion', 'Mariana Seoane']",0.14,0.72,0.763,0.312,0.034,0
2015,Spirit Cold,['Tall Heights'],0.684,0.472,0.517,0.214,0.027,0
2015,Anvil,['Lorn'],0.385,0.457,0.459,0.0712,0.0373,0
2015,Sleeping Baby,['Baby Lullaby Academy'],0.931,0.219,0.000888,0.115,0.0394,0
2015,679 (feat. Remy Boyz),"['Fetty Wap', 'Remy Boyz']",0.00411,0.577,0.833,0.0709,0.343,0
2015,Ivory Black,['Oliver Riot'],0.889,0.406,0.257,0.117,0.0575,0
2015,Motivated,['NF'],0.0543,0.508,0.819,0.11,0.381,0
2015,Saint Cecilia,['Foo Fighters'],0.000457,0.235,0.869,0.459,0.0609,0
2015,Pass Dat,['Jeremih'],0.531,0.886,0.511,0.112,0.0972,0
2015,Clockwork,['Easton Corbin'],0.0423,0.593,0.629,0.143,0.0285,0
2015,Clouds As Witnesses,['$uicideBoy$'],0.469,0,0.63,0.127,0,0
2015,Divinity - ODESZA Remix,"['Porter Robinson', 'Amy Millan', 'ODESZA']",0.00688,0.374,0.803,0.0778,0.0465,0
2015,Be Our Guest,"['Mitchell Hope', 'Spencer Lee', 'Kala Balch', 'Marco Marinangeli']",0.107,0.603,0.88,0.916,0.461,0
2015,July,['HUNNY'],0.0419,0.593,0.779,0.312,0.0429,0
2015,Opening,['Essie Jain'],0.95,0.144,0.0525,0.11,0.0415,0
2015,Hello Euphoria,['Turnover'],0.00818,0.579,0.61,0.112,0.0294,0
2015,Eat,['Zion.T'],0.49,0.662,0.293,0.122,0.122,0
2015,THE BROWN STAINS OF DARKEESE LATIFAH PART 6-12 (REMIX) (feat. ScHoolboy Q),"['Tyler, The Creator', 'ScHoolboy Q']",0.000967,0.63,0.842,0.362,0.316,0
2015,"Colors Of The Wind - From ""Pocahontas""",['Tori Kelly'],0.944,0.398,0.255,0.114,0.0373,0
2015,Star Eater,['Daniel Deluxe'],0.618,0.577,0.555,0.116,0.0598,0
2015,Stand by Me - Live at the Late Show with David Letterman,['Tracy Chapman'],0.797,0.816,0.144,0.485,0.0398,0
2015,As Ballad,['Lambert'],0.981,0.397,0.0496,0.109,0.0344,0
2015,Way down We Go - Stripped,['KALEO'],0.964,0.619,0.223,0.0883,0.03,0
2015,I Could Fall In Love,['Selena'],0.0918,0.541,0.648,0.046,0.0321,0
2015,Diamonds,['Hawk Nelson'],0.0358,0.641,0.919,0.253,0.0447,0
2015,We Can't Stop,"['Boyce Avenue', 'Bea Miller']",0.674,0.705,0.347,0.12,0.0301,0
2015,Fill Me Up - Live,['Tasha Cobbs Leonard'],0.0302,0.404,0.515,0.845,0.0328,0
2015,All Cried Out (feat. Alex Newell) - Radio Edit,"['Blonde', 'Alex Newell']",0.428,0.657,0.757,0.0728,0.0584,0
2015,Nothing Left (feat. Will Heard),"['Kygo', 'Will Heard']",0.261,0.679,0.576,0.366,0.0402,0
2015,Cups - Movie Version,['Anna Kendrick'],0.565,0.947,0.312,0.0267,0.239,0
2015,Ginza - Remix,"['J Balvin', 'Yandel', 'Farruko', 'Nicky Jam', 'De La Ghetto', 'Daddy Yankee', 'Zion', 'Arcangel', 'Sky Rompiendo', 'Alejandro ""Mosty"" Patiño']",0.129,0.71,0.88,0.0935,0.211,0
2015,Warm,['Joey Pecoraro'],0.754,0.804,0.13,0.121,0.066,0
2015,No Less,"['SG Lewis', 'Louis Mattrs']",0.215,0.529,0.283,0.641,0.106,0
2015,Trebles Finals: Bright Lights Bigger City/Magic,['The Treblemakers'],0.214,0.577,0.525,0.103,0.225,0
2015,Cold Beer Conversation,['George Strait'],0.493,0.46,0.59,0.268,0.0325,0
2015,Did I,['Kehlani'],0.00677,0.443,0.627,0.0656,0.151,0
2015,CONFUSED!,['Kid Cudi'],0.0109,0.62,0.848,0.213,0.0262,0
2015,Ross Capicchioni,['Joyner Lucas'],0.213,0.48,0.842,0.184,0.431,0
2015,Frere Jacques,['Baby Lullaby Academy'],0.955,0.576,0.00503,0.0967,0.033,0
2015,Speed Trap Town,['Jason Isbell'],0.871,0.633,0.104,0.112,0.034,0
2015,Heathers,['Surf Curse'],0.000285,0.364,0.88,0.106,0.049,0
2015,Backseat Driver,"['TobyMac', 'Hollyn', 'Tru']",0.0432,0.805,0.827,0.0348,0.059,0
2015,DSN,['Brent Faiyaz'],0.81,0.331,0.289,0.121,0.0917,0
2015,bodyache,['Purity Ring'],0.145,0.646,0.657,0.459,0.0628,0
2015,Niggas,['Kehlani'],0.041,0.455,0.688,0.354,0.113,0
2015,Up Like Trump,['Rae Sremmurd'],0.0465,0.832,0.641,0.337,0.0458,0
2015,Realiti,['Grimes'],0.000904,0.638,0.632,0.115,0.029,0
2015,Psalm 46 (Lord of Hosts),['Shane & Shane'],0.05,0.435,0.458,0.0799,0.0332,0
2015,We're Beautiful,"['ABSRDST', 'Diveo']",0.0383,0.651,0.793,0.178,0.0837,0
2015,Die In a Fire (feat. EileMonty & Orko),"['The Living Tombstone', 'Eile Monty', 'Orko']",0.0275,0.535,0.672,0.327,0.0699,0
2015,Young,['Frankie Cosmos'],0.439,0.495,0.362,0.127,0.0539,0
2015,Dangerous,['Shinedown'],0.0000557,0.473,0.879,0.0978,0.0436,0
2015,Picture This,['Marvin Dark'],0.445,0.659,0.483,0.15,0.0547,0
2015,Dummy!,['Toby Fox'],0.345,0.838,0.53,0.088,0.0653,0
2015,Spear of Justice,['Toby Fox'],0.58,0.328,0.594,0.146,0.0361,0
2015,Back It Up (feat. Jennifer Lopez & Pitbull) - Video Version,"['Prince Royce', 'Jennifer Lopez', 'Pitbull']",0.139,0.724,0.78,0.0371,0.0803,0
2015,Native Tongue,['Quinn XCII'],0.372,0.59,0.671,0.0795,0.0723,0
2015,Converse High,['BTS'],0.0594,0.724,0.794,0.201,0.0885,0
2015,Soggy Afternoon,['Outside Broadcast Recordings'],0.358,0.0661,1,0.898,0.0535,0
2015,Warm,['SG Lewis'],0.522,0.429,0.457,0.105,0.0834,0
2015,Drift,"['Galimatias', 'Alina Baraz']",0.55,0.479,0.348,0.104,0.029,0
2015,Nothing Was the Same,['Hotel Books'],0.0171,0.46,0.782,0.214,0.0523,0
2015,The Blackest Day,['Lana Del Rey'],0.363,0.445,0.522,0.0797,0.0331,0
2015,Candyland,['Tobu'],0.0485,0.688,0.867,0.469,0.0393,0
2015,Levitation,['Beach House'],0.536,0.166,0.45,0.0601,0.0305,0
2015,"IT G MA REMIX (feat. A$AP Ferg, Father, Dumbfoundead, Waka Flocka Flame)","['Keith Ape', 'A$AP Ferg', 'Father', 'Dumbfoundead', 'Waka Flocka Flame']",0.061,0.787,0.743,0.294,0.0642,0
2015,Down for You (feat. BJ The Chicago Kid),"['Kehlani', 'BJ The Chicago Kid']",0.456,0.479,0.711,0.215,0.236,0
2015,"Uptown Funk - From ""Alvin And The Chipmunks: The Road Chip"" Soundtrack",['Alvin & The Chipmunks'],0.113,0.773,0.836,0.305,0.188,0
2015,All Day,['Parker McCollum'],0.0124,0.518,0.595,0.0848,0.0275,0
2015,Stung,['Quinn XCII'],0.331,0.795,0.638,0.106,0.0629,0
2015,Te Busco,"['Cosculluela', 'Nicky Jam']",0.198,0.677,0.751,0.0875,0.145,0
2015,Willy Wonka (feat. Paulina & Jafé),"['Russ', 'Paulina', 'Jafé']",0.556,0.799,0.496,0.111,0.0706,0
2016,Dos Coronas a Mi Madre,['Los Cadetes De Linares'],0.329,0.774,0.782,0.197,0.0408,0
2016,Pull Up,['G Herbo'],0.117,0.483,0.602,0.251,0.221,0
2016,Conscious Jorney,['Benny Bernstein'],0.976,0.243,0.123,0.176,0.0421,0
2016,Shiroyama,['Sabaton'],0.00132,0.483,0.938,0.0689,0.0551,0
2016,Late Night Drive,['Yo Trane'],0.382,0.491,0.375,0.103,0.2,0
2016,Going Through Some Thangs,['Yella Beezy'],0.0335,0.747,0.721,0.258,0.0997,0
2016,Windows,['Sugar Candy Mountain'],0.147,0.525,0.635,0.122,0.0239,0
2016,Revolution Radio,['Green Day'],0.0000463,0.419,0.971,0.171,0.0909,0
2016,Necromancin Dancin,['Bear Ghost'],0.000469,0.56,0.885,0.119,0.0867,0
2016,First Love,['BTS'],0.362,0.517,0.741,0.164,0.323,0
2016,Patience,['The Lumineers'],0.973,0.477,0.236,0.108,0.0458,0
2016,Casin,['glue70'],0.0734,0.964,0.658,0.0706,0.22,0
2016,Know Love,['Rex Orange County'],0.541,0.424,0.235,0.136,0.0434,0
2016,Sorry Bro,['SALES'],0.804,0.677,0.479,0.105,0.0344,0
2016,Me Va A Pesar,['La Arrolladora Banda El Limón De Rene Camacho'],0.363,0.715,0.439,0.0749,0.0397,0
2016,gray,['slenderbodies'],0.428,0.804,0.581,0.17,0.107,0
2016,I'm Okay,['Night Lovell'],0.699,0.741,0.782,0.222,0.0282,0
2016,I'm Sorry,['Ameer Vann'],0.426,0.84,0.525,0.102,0.0454,0
2016,Friend of the Devil,['Mumford & Sons'],0.384,0.401,0.67,0.0837,0.0397,0
2016,Keeping Me Under,['Two Another'],0.135,0.795,0.549,0.115,0.088,0
2016,I Wanna Benz,"['YG', 'Nipsey Hussle', '50 Cent']",0.00644,0.824,0.623,0.304,0.303,0
2016,He Is The Same,['Jon Bellion'],0.226,0.685,0.597,0.12,0.19,0
2016,Drunk Enough to Say That I Love You,['PLVTINUM'],0.0615,0.77,0.751,0.073,0.0456,0
2016,Piece Of Me,"['MK', 'Becky Hill']",0.00721,0.678,0.917,0.269,0.0796,0
2016,OooWee,"['Rapsody', 'Anderson .Paak']",0.00211,0.432,0.652,0.158,0.32,0
2016,You Matter to Me,"['Drew Gehling', 'Jessie Mueller']",0.841,0.43,0.231,0.116,0.0295,0
2016,Go Ahead and Break My Heart (feat. Gwen Stefani),"['Blake Shelton', 'Gwen Stefani']",0.0714,0.618,0.731,0.421,0.0321,0
2016,Down,['Marian Hill'],0.677,0.681,0.358,0.124,0.138,0
2016,lit(var),['Kensuke Ushio'],0.943,0.329,0.258,0.105,0.0615,0
2016,Cassidy,['Brett Dennen'],0.182,0.602,0.595,0.0812,0.0339,0
2016,Money over Everything,['A Boogie Wit da Hoodie'],0.377,0.646,0.795,0.121,0.324,0
2016,"Crazy Brazy (feat. A$AP Rocky, A$AP Twelvyy & Key!)","['A$AP Mob', 'A$AP Rocky', 'A$AP Twelvyy', 'KEY!']",0.32,0.755,0.629,0.126,0.312,0
2016,Winged Hussars,['Sabaton'],0.00536,0.541,0.915,0.739,0.0312,0
2016,Be Mine,['Ofenbach'],0.194,0.779,0.666,0.0576,0.0482,0
2016,"Still Falling For You - From ""Bridget Jones's Baby""",['Ellie Goulding'],0.553,0.473,0.518,0.111,0.0405,0
2016,Zombie (feat. Madchild & Insane Clown Posse),"['Jelly Roll', 'Lil Wyte', 'Madchild', 'Insane Clown Posse']",0.0015,0.773,0.604,0.321,0.0682,0
2016,Clear - Shawn Wasabi Remix,"['Pusher', 'Mothica', 'Shawn Wasabi']",0.549,0.79,0.939,0.636,0.0571,0
2016,Childs Play,['Drake'],0.017,0.745,0.473,0.197,0.0955,0
2016,I Can't Fix You,"['The Living Tombstone', 'Crusher-P']",0.0000457,0.462,0.792,0.111,0.0456,0
2016,Epilogue,['Justin Hurwitz'],0.661,0.408,0.27,0.516,0.0438,0
2016,Reverend,['Kings of Leon'],0.0867,0.448,0.815,0.316,0.0361,0
2016,Somewhere In Between,['August Wilhelmsson'],0.983,0.13,0.0454,0.0938,0.0365,0
2016,Everytime,['CHEN'],0.491,0.422,0.737,0.183,0.0377,0
2016,Dynasty,"['Elephante', 'MIIA']",0.00131,0.509,0.919,0.54,0.0792,0
2016,Her Life,['Two Feet'],0.288,0.74,0.415,0.103,0.0594,0
2016,Fall Away,['Lund'],0.487,0.704,0.241,0.14,0.032,0
2016,Joanne,['Lady Gaga'],0.146,0.549,0.414,0.0998,0.0273,0
2016,Dangerous,['Royal Deluxe'],0.0276,0.503,0.486,0.0904,0.0776,0
2016,Hypnotic - Vanic Remix,['Zella Day'],0.00361,0.552,0.745,0.43,0.0807,0
2016,Team,['Iggy Azalea'],0.0545,0.891,0.692,0.608,0.0673,0
2016,By My Side,['Iamsu!'],0.102,0.664,0.553,0.301,0.12,0
2016,"Thunderstorm for Relaxing Sleep, Pt. 47",['Sleepy Times'],0.00139,0.0627,0.427,0.594,0.0753,0
2016,Raise Your Horns,['Amon Amarth'],0.0000605,0.458,0.873,0.0664,0.0439,0
2016,Ignite - 2016 League Of Legends World Championship,['Zedd'],0.0714,0.723,0.741,0.0796,0.0344,0
2016,Moolah,['Young Greatness'],0.0258,0.773,0.56,0.328,0.126,0
2016,Echo (Recorded at Spotify Studios NYC),['Mandolin Orange'],0.958,0.512,0.368,0.0613,0.0425,0
2016,MAMA,['BTS'],0.000226,0.544,0.739,0.0816,0.232,0
2016,"Wildside - From ""Adventures in Babysitting""","['Sabrina Carpenter', 'Sofia Carson']",0.00404,0.766,0.576,0.0794,0.0426,0
2016,Vengeance,['Killstation'],0.00362,0.628,0.573,0.0874,0.0673,0
2016,Mañana Voy A Conquistarla,['Gerardo Ortiz'],0.269,0.54,0.748,0.117,0.0945,0
2016,Write Your Name,['G Herbo'],0.126,0.771,0.824,0.106,0.185,0
2016,I'll Be The Moon,"['Dierks Bentley', 'Maren Morris']",0.555,0.551,0.549,0.105,0.07,0
2016,Bake Sale (feat. Travis Scott),"['Wiz Khalifa', 'Travis Scott']",0.196,0.855,0.522,0.1,0.226,0
2016,"Rust, Dust & Guts",['Mick Gordon'],0.0925,0.507,0.612,0.223,0.0952,0
2016,Pouring Rain,"['Rain Sounds', 'Rain Sounds & White Noise', 'Relaxing Rain Sounds', 'Meditation Rain Sounds', 'Sleep Sound Library', 'Sleep Sounds of Nature']",0.127,0,0.0000619,0.718,0,0
2016,Petals,['Bibio'],0.908,0.359,0.286,0.109,0.0338,0
2016,Fading Away,['Ollie'],0.93,0.688,0.536,0.12,0.232,0
2016,...Familiar Place,['Lucy Dacus'],0.0128,0.214,0.148,0.113,0.037,0
2016,QUESTION,['3年E組うた担(渚&茅野&業&磯貝&前原)'],0.00498,0.439,0.987,0.325,0.0717,0
2016,This Feeling,['mike.'],0.411,0.715,0.672,0.152,0.127,0
2016,Heart Afire,"['Defqwop', 'S-Trix']",0.0316,0.414,0.708,0.0623,0.0912,0
2016,I Don't Care,['Ariana Grande'],0.728,0.591,0.403,0.153,0.0431,0
2016,Mary's Boy Child,['Danny Silberman'],0.991,0.567,0.038,0.147,0.0486,0
2016,Below the Surface,['Griffinilla'],0.328,0.713,0.398,0.057,0.0319,0
2016,Yesterday,['J Dilla'],0.701,0.599,0.396,0.11,0.138,0
2016,Back To Sleep REMIX (feat. Usher & ZAYN),"['Chris Brown', 'Usher', 'ZAYN']",0.119,0.653,0.675,0.483,0.213,0
2016,Wildfire,['Seafret'],0.252,0.587,0.58,0.105,0.0329,0
2016,This Is It,['Flatbush Zombies'],0.136,0.594,0.416,0.174,0.325,0
2016,소방차 Fire Truck,['NCT 127'],0.116,0.724,0.976,0.352,0.0602,0
2016,Me Gusta Lo Verde,['Omar Ruiz'],0.118,0.768,0.475,0.217,0.0605,0
2016,What We Live For,['American Authors'],0.0503,0.686,0.885,0.147,0.0377,0
2016,Kids,['Kyle Dixon & Michael Stein'],0.211,0.437,0.129,0.347,0.0381,0
2016,Bonnie & Clyde,['DEAN'],0.426,0.642,0.642,0.672,0.0725,0
2016,If It Ain't Love,['Jason Derulo'],0.0487,0.503,0.843,0.344,0.316,0
2016,Like an Animal,['RÜFÜS DU SOL'],0.0341,0.71,0.748,0.0897,0.0305,0
2016,Kill Our Way to Heaven,['Michl'],0.863,0.466,0.448,0.255,0.0921,0
2016,I'm The Man - Remix,"['50 Cent', 'Chris Brown']",0.373,0.742,0.495,0.124,0.161,0
2016,Estupido (feat. Janeth Guadalupe),"['Los Papis RA7', 'Janeth Guadalupe']",0.242,0.594,0.68,0.117,0.0341,0
2016,Makeba,['Jain'],0.423,0.825,0.663,0.286,0.0687,0
2016,Guilty,['Lady Wray'],0.209,0.618,0.714,0.0699,0.075,0
2016,Got It Bad,['LEISURE'],0.00839,0.793,0.468,0.0689,0.0408,0
2016,A 1000 Times,"['Hamilton Leithauser', 'Rostam']",0.695,0.486,0.811,0.227,0.0947,0
2016,Greenlight (feat. Flo Rida & LunchMoney Lewis),"['Pitbull', 'Flo Rida', 'LunchMoney Lewis']",0.245,0.695,0.837,0.367,0.281,0
2016,"Well, Everybody's Fucking In A U.F.O.",['Rob Zombie'],0.000111,0.73,0.907,0.266,0.0727,0
2016,Dive In,['Pierce The Veil'],0.000516,0.345,0.957,0.352,0.113,0
2016,7 Years,['Cryptic Wisdom'],0.524,0.869,0.498,0.0924,0.057,0
2016,Hooplah,['Limes'],0.237,0.756,0.362,0.125,0.0656,0
2016,Tony Montana,"['Agust D', 'Yankie']",0.000262,0.609,0.776,0.105,0.059,0
2016,Getaway,['Saint Motel'],0.135,0.692,0.855,0.185,0.0344,0
2016,El Corrido del Nano - En Vivo,['El Fantasma'],0.516,0.938,0.269,0.0902,0.211,0
2016,THE DAY,['PornoGraffitti'],0.00228,0.477,0.952,0.321,0.0946,0
2016,You and I,['PVRIS'],0.0412,0.52,0.827,0.0999,0.0514,0
2016,Don't Hurt Me,"['Mustard', 'Nicki Minaj', 'Jeremih']",0.0872,0.704,0.46,0.0833,0.416,0
2016,Feel It (feat. Tunji Ige),"['Good Times Ahead', 'What So Not', 'Tunji Ige']",0.0245,0.529,0.72,0.195,0.0462,0
2016,Throwin' Elbows,"['Excision', 'Space Laces']",0.00314,0.58,0.94,0.113,0.567,0
2016,Dean Town,['Vulfpeck'],0.499,0.796,0.608,0.0979,0.041,0
2016,Tryin Me,['Money Man'],0.0422,0.645,0.565,0.102,0.434,0
2016,Better Place,['Kane Brown'],0.188,0.648,0.585,0.117,0.0298,0
2016,Chariot Of Fire,['$uicideBoy$'],0.423,0.469,0.717,0.128,0.187,0
2016,Someone That Loves You,"['HONNE', 'Izzy Bizu']",0.0416,0.531,0.728,0.135,0.063,0
2016,I Took A Pill In Ibiza,['Mike Posner'],0.622,0.637,0.318,0.125,0.0716,0
2016,Somebody Else - Alt Edit,['The 1975'],0.125,0.658,0.834,0.138,0.0631,0
2016,You're My Girl (Lost Recording #6),['Mark Diamond'],0.928,0.45,0.189,0.104,0.0519,0
2016,Wrong,"['MAX', 'Lil Uzi Vert']",0.0156,0.605,0.56,0.111,0.0893,0
2016,Stand Tall,['Childish Gambino'],0.692,0.308,0.234,0.125,0.0364,0
2016,I Bet U Won't,['Mouse and Level'],0.00297,0.753,0.775,0.0488,0.16,0
2016,And July,"['HEIZE', 'DEAN', 'DJ Friz']",0.0401,0.735,0.852,0.196,0.092,0
2016,666 ʇ,['Bon Iver'],0.899,0.634,0.341,0.187,0.034,0
2016,What More Can I Say,"['NxWorries', 'Anderson .Paak', 'Knxwledge']",0.147,0.455,0.524,0.161,0.147,0
2016,Have Some Love,['Childish Gambino'],0.0171,0.783,0.782,0.682,0.0843,0
2016,Heavy,['Birdtalker'],0.286,0.614,0.549,0.142,0.0516,0
2016,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,"['Nelly', 'Murphy Lee', 'Diddy']",0.176,0.662,0.808,0.169,0.271,0
2016,El Taxista,['La Energia Nortena'],0.249,0.779,0.547,0.125,0.0363,0
2016,Let It Snow! Let It Snow! Let It Snow!,['Jane Dupree'],0.995,0.81,0.0419,0.109,0.0645,0
2016,Animals - Radio Edit,['Martin Garrix'],0.00137,0.593,0.914,0.0714,0.0363,0
2016,GREAT NIGHT (feat. Shovels & Rope),"['NEEDTOBREATHE', 'Shovels & Rope']",0.0018,0.453,0.914,0.349,0.0825,0
2016,Inside Out,"['The Chainsmokers', 'Charlee']",0.00308,0.545,0.65,0.122,0.0315,0
2016,in my miNd,['Maty Noyes'],0.469,0.768,0.632,0.0391,0.0252,0
2016,Pana,['Tekno'],0.305,0.553,0.553,0.0715,0.305,0
2016,Butterfly,['BTS'],0.0107,0.441,0.747,0.101,0.0498,0
2016,Deception,['Dance Gavin Dance'],0.0128,0.297,0.911,0.285,0.112,0
2016,Sing Me to Sleep - Marshmello Remix,"['Alan Walker', 'Marshmello']",0.0383,0.62,0.893,0.159,0.0436,0
2016,This Is My Version,['Conor Maynard'],0.852,0.632,0.38,0.0992,0.0301,0
2016,Gale Song,['The Lumineers'],0.761,0.357,0.326,0.104,0.0302,0
2016,See the World,['Caamp'],0.411,0.423,0.532,0.083,0.0296,0
2016,I'll Be Around,['The Growlers'],0.000775,0.485,0.904,0.182,0.0465,0
2016,Gangsta Love,['MO3'],0.526,0.574,0.476,0.0878,0.444,0
2016,Make You Feel My Love,['Sleeping At Last'],0.979,0.451,0.0767,0.129,0.0402,0
2016,Audition (The Fools Who Dream),['Emma Stone'],0.756,0.344,0.157,0.351,0.0457,0
2016,679 & No Diggity,['Jackson Breit'],0.0917,0.671,0.772,0.118,0.186,0
2016,Think About You,['LÉON'],0.249,0.662,0.744,0.116,0.0317,0
2016,Oops (feat. Charlie Puth),"['Little Mix', 'Charlie Puth']",0.424,0.831,0.657,0.132,0.0482,0
2016,Pretty Girls,['Michael Seyer'],0.813,0.578,0.402,0.113,0.0403,0
2016,Drove U Crazy (feat. Bryson Tiller),"['Gucci Mane', 'Bryson Tiller']",0.141,0.885,0.664,0.336,0.0802,0
2016,Sexual,"['NEIKED', 'Dyo']",0.0692,0.797,0.567,0.0705,0.0651,0
2016,Running With Scissors,['I See Stars'],0.00182,0.548,0.94,0.126,0.0428,0
2016,Deja Que Te Bese,"['Alejandro Sanz', 'Marc Anthony']",0.134,0.707,0.908,0.111,0.0582,0
2016,New Blood,['Zayde Wølf'],0.0774,0.486,0.892,0.0532,0.0606,0
2016,In the Morning,['ZHU'],0.0232,0.709,0.757,0.0791,0.0356,0
2016,Ark,"['Star Party', 'Zookeepers']",0.0156,0.515,0.745,0.485,0.0394,0
2016,Anyhow,['Tedeschi Trucks Band'],0.125,0.449,0.681,0.0957,0.0319,0
2016,Preciosa Sangre,"['Marco Barrientos', 'Julio Melgar']",0.0909,0.429,0.699,0.891,0.0362,0
2016,How to Love (feat. Sofia Reyes) - Boombox Cartel Remix,"['Cash Cash', 'Sofia Reyes', 'Boombox Cartel']",0.11,0.548,0.895,0.0816,0.102,0
2016,HARD LOVE,['NEEDTOBREATHE'],0.0231,0.387,0.843,0.503,0.0539,0
2016,Zombies,['Childish Gambino'],0.504,0.64,0.394,0.0671,0.152,0
2016,Gibberish,"['MAX', 'Hoodie Allen']",0.0167,0.508,0.651,0.29,0.376,0
2016,Bootleggin',['Quinn XCII'],0.12,0.826,0.504,0.148,0.052,0
2016,The Flood,['Joshua Hyslop'],0.554,0.577,0.446,0.116,0.0313,0
2016,Pepsi/Coke Suicide,['Elvis Depressedly'],0.742,0.39,0.419,0.143,0.0302,0
2016,Now That We're Dead,['Metallica'],0.000101,0.566,0.951,0.266,0.0464,0
2016,From Shores To Mountains,['The 2 Inversions'],0.988,0.131,0.233,0.0936,0.0364,0
2016,Worst Luck,['6LACK'],0.856,0.327,0.518,0.116,0.16,0
2016,Magnify,['We Are Messengers'],0.133,0.566,0.766,0.117,0.0552,0
2016,Jason,"['The Midnight', 'Nikki Flores']",0.00634,0.527,0.768,0.153,0.0297,0
2016,Daydream,"['Medasin', 'Joba']",0.415,0.466,0.686,0.144,0.0602,0
2016,Into the Deep (Live),['Citipointe Worship'],0.00261,0.451,0.567,0.146,0.0322,0
2016,Can't Rock My Dream Face,"[""Umphrey's McGee""]",0.0279,0.812,0.584,0.0463,0.0345,0
2016,Rain for Sleep,['The Relaxing Sounds of Swedish Nature'],0.508,0.157,0.999,0.487,0.0634,0
2016,Overtime,"['ScHoolboy Q', 'Miguel', 'Justine Skye']",0.772,0.825,0.477,0.105,0.301,0
2016,Déjà vu,['TWENTY88'],0.164,0.568,0.617,0.0888,0.2,0
2016,Nobody Love,['Tori Kelly'],0.00634,0.753,0.709,0.0967,0.0347,0
2016,Worship,['Lizzo'],0.00411,0.808,0.888,0.0584,0.117,0
2016,Drowning,"['Excision', 'Akylla']",0.000757,0.304,0.742,0.336,0.0357,0
2016,War Paint,['FLETCHER'],0.0117,0.526,0.821,0.0887,0.0743,0
2016,"Ella y Yo (Remix) [feat. Farruko, Ozuna, Arcangel, Anuel Aa, Bryant Myers, Kevin Roldan, Ñengo Flow, Alexis La Bestia & Ñejo]","['Pepe Quintana', 'Farruko', 'Ozuna', 'Arcangel', 'Anuel AA', 'Bryant Myers', 'Kevin Roldan', 'Ñengo Flow', 'Alexis La Bestia', 'Ñejo']",0.394,0.768,0.671,0.179,0.318,0
2016,Nicotine Dream,['Breakup Shoes'],0.303,0.525,0.608,0.323,0.0289,0
2016,Smoke Filled Room,['Mako'],0.0229,0.577,0.724,0.0927,0.0671,0
2016,"Set It All Free - From ""Sing"" Original Motion Picture Soundtrack",['Scarlett Johansson'],0.00000736,0.484,0.853,0.111,0.124,0
2016,The Calling,"['TheFatRat', 'Laura Brehm']",0.423,0.672,0.504,0.117,0.0322,0
2016,The World is Turning,['Kylian Rebour'],0.995,0.321,0.00713,0.0995,0.062,0
2016,Willow Tree,"['Spillage Village', 'JID', 'Jordxn Bryant', 'Hollywood JB', 'EARTHGANG']",0.612,0.76,0.328,0.108,0.375,0
2016,Growing Up (feat. Ed Sheeran),"['Macklemore', 'Ryan Lewis', 'Ed Sheeran']",0.178,0.74,0.549,0.114,0.303,0
2016,Celebrate,['Anderson .Paak'],0.0484,0.703,0.759,0.664,0.149,0
2016,Amor Confuso,['Gerardo Ortiz'],0.611,0.472,0.673,0.0973,0.0288,0
2016,Kiss Me,['Casey Donahew'],0.0104,0.583,0.916,0.101,0.0411,0
2016,"Ravel: Miroirs, M. 43: III. Une barque sur l'océan","['Maurice Ravel', 'Bertrand Chamayou']",0.986,0.202,0.119,0.0831,0.0383,0
2016,I've Got My Love To Keep Me Warm,['Beegie Adair'],0.586,0.616,0.275,0.0999,0.0339,0
2016,De Pies A Cabeza,"['Maná', 'Nicky Jam']",0.0571,0.695,0.814,0.296,0.0461,0
2016,A Different World (feat. Corey Taylor),"['Korn', 'Corey Taylor']",0.000389,0.576,0.785,0.103,0.0355,0
2016,Real Nigga,"['21 Savage', 'Metro Boomin']",0.0915,0.87,0.225,0.197,0.362,0
2016,Santa Barbara,['Rebelution'],0.0000745,0.749,0.734,0.0768,0.0339,0
2016,I Believe in You,['Michael Bublé'],0.125,0.612,0.744,0.0978,0.033,0
2016,You Don't Get Me High Anymore,['Three Days Grace'],0.00069,0.497,0.956,0.173,0.0445,0
2016,Whole Lotta Lovin',"['Mustard', 'Travis Scott']",0.135,0.51,0.398,0.0634,0.0558,0
2016,Por Que Al Conocerte,['Banda MS de Sergio Lizárraga'],0.36,0.734,0.442,0.0481,0.0504,0
2016,Hellwalker,['Mick Gordon'],0.058,0.451,0.423,0.114,0.0428,0
